Area,Variable Name,Year,Value
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),1992,68.9
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),1992,85.4
Azerbaijan,GDP per capita (current US$/inhab),1997,499.937267
Azerbaijan,"Agriculture, value added (% GDP) (%)",1997,19.993873
Azerbaijan,Human Development Index (HDI) [highest = 1] (-),1997,0.618
Azerbaijan,Agricultural water withdrawal as % of total water withdrawal (%),1997,73.94976786
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),1997,71.7
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),1997,87.1
Azerbaijan,GDP per capita (current US$/inhab),2002,753.417207
Azerbaijan,"Agriculture, value added (% GDP) (%)",2002,13.862146
Azerbaijan,Human Development Index (HDI) [highest = 1] (-),2002,0.658
Azerbaijan,Agricultural water withdrawal as % of total water withdrawal (%),2002,63.28598795
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),2002,75.8
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),2002,89.2
Azerbaijan,GDP per capita (current US$/inhab),2007,3788.202109
Azerbaijan,"Agriculture, value added (% GDP) (%)",2007,6.702985
Azerbaijan,Human Development Index (HDI) [highest = 1] (-),2007,0.712
Azerbaijan,Agricultural water withdrawal as % of total water withdrawal (%),2007,69.93480033
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),2007,80.2
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),2007,91.3
Azerbaijan,GDP per capita (current US$/inhab),2012,7520.835158
Azerbaijan,"Agriculture, value added (% GDP) (%)",2012,5.13977
Azerbaijan,Human Development Index (HDI) [highest = 1] (-),2012,0.736
Azerbaijan,Agricultural water withdrawal as % of total water withdrawal (%),2012,74.24394319
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),2012,84.5
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),2012,93.4
Azerbaijan,GDP per capita (current US$/inhab),2017,4158.357869
Azerbaijan,"Agriculture, value added (% GDP) (%)",2017,5.607369
Azerbaijan,Human Development Index (HDI) [highest = 1] (-),2017,0.752
Azerbaijan,Agricultural water withdrawal as % of total water withdrawal (%),2017,72.52613131
Azerbaijan,Total population with access to safe drinking-water (JMP) (%),2017,87
Azerbaijan,Urban population with access to safe drinking-water (JMP) (%),2017,94.7
Bahamas,GDP per capita (current US$/inhab),1992,17594.08719
Bahamas,"Agriculture, value added (% GDP) (%)",1992,1.768687
Bahamas,GDP per capita (current US$/inhab),1997,22066.41809
Bahamas,"Agriculture, value added (% GDP) (%)",1997,1.561809
Bahamas,Total population with access to safe drinking-water (JMP) (%),1997,96.3
Bahamas,Urban population with access to safe drinking-water (JMP) (%),1997,96.3
Bahamas,GDP per capita (current US$/inhab),2002,28727.15158
Bahamas,"Agriculture, value added (% GDP) (%)",2002,1.513309
Bahamas,Human Development Index (HDI) [highest = 1] (-),2002,0.79
Bahamas,Total population with access to safe drinking-water (JMP) (%),2002,96.9
Bahamas,Urban population with access to safe drinking-water (JMP) (%),2002,96.9
Bahamas,GDP per capita (current US$/inhab),2007,31017.91265
Bahamas,"Agriculture, value added (% GDP) (%)",2007,1.093395
Bahamas,Human Development Index (HDI) [highest = 1] (-),2007,0.794
Bahamas,Total population with access to safe drinking-water (JMP) (%),2007,97.6
Bahamas,Urban population with access to safe drinking-water (JMP) (%),2007,97.6
Bahamas,GDP per capita (current US$/inhab),2012,28815.5274
Bahamas,"Agriculture, value added (% GDP) (%)",2012,1.072711
Bahamas,Human Development Index (HDI) [highest = 1] (-),2012,0.797
Bahamas,Total population with access to safe drinking-water (JMP) (%),2012,98.4
Bahamas,Urban population with access to safe drinking-water (JMP) (%),2012,98.4
Bahamas,GDP per capita (current US$/inhab),2017,30732.41923
Bahamas,"Agriculture, value added (% GDP) (%)",2017,0.789274
Bahamas,Human Development Index (HDI) [highest = 1] (-),2017,0.804
Bahamas,Total population with access to safe drinking-water (JMP) (%),2017,98.4
Bahamas,Urban population with access to safe drinking-water (JMP) (%),2017,98.4
Bahamas,GDP per capita (current US$/inhab),1972,4779.87758
Bahamas,"Agriculture, value added (% GDP) (%)",1972,2.001379
Bahamas,GDP per capita (current US$/inhab),1977,6534.48416
Bahamas,"Agriculture, value added (% GDP) (%)",1977,2.004745
Bahamas,GDP per capita (current US$/inhab),1982,11595.4512
Bahamas,"Agriculture, value added (% GDP) (%)",1982,2.019225
Bahamas,GDP per capita (current US$/inhab),1987,16167.96571
Bahamas,"Agriculture, value added (% GDP) (%)",1987,1.827561
Bahrain,GDP per capita (current US$/inhab),1992,10384.90784
Bahrain,"Agriculture, value added (% GDP) (%)",1992,0.767505
Bahrain,Human Development Index (HDI) [highest = 1] (-),1992,0.756
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),1992,54.51216631
Bahrain,Total population with access to safe drinking-water (JMP) (%),1992,94.9
Bahrain,Urban population with access to safe drinking-water (JMP) (%),1992,94.9
Bahrain,GDP per capita (current US$/inhab),1997,12296.28059
Bahrain,"Agriculture, value added (% GDP) (%)",1997,0.730883
Bahrain,Human Development Index (HDI) [highest = 1] (-),1997,0.781
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),1997,50.76011653
Bahrain,Total population with access to safe drinking-water (JMP) (%),1997,97.1
Bahrain,Urban population with access to safe drinking-water (JMP) (%),1997,97.1
Bahrain,GDP per capita (current US$/inhab),2002,13049.76563
Bahrain,Human Development Index (HDI) [highest = 1] (-),2002,0.792
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),2002,46.02070105
Bahrain,Total population with access to safe drinking-water (JMP) (%),2002,100
Bahrain,Urban population with access to safe drinking-water (JMP) (%),2002,100
Bahrain,GDP per capita (current US$/inhab),2007,20977.12253
Bahrain,"Agriculture, value added (% GDP) (%)",2007,0.292309
Bahrain,Human Development Index (HDI) [highest = 1] (-),2007,0.796
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),2007,39.31502301
Bahrain,Total population with access to safe drinking-water (JMP) (%),2007,100
Bahrain,Urban population with access to safe drinking-water (JMP) (%),2007,100
Bahrain,GDP per capita (current US$/inhab),2012,23649.38509
Bahrain,"Agriculture, value added (% GDP) (%)",2012,0.275743
Bahrain,Human Development Index (HDI) [highest = 1] (-),2012,0.8
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),2012,33.69493898
Bahrain,Total population with access to safe drinking-water (JMP) (%),2012,100
Bahrain,Urban population with access to safe drinking-water (JMP) (%),2012,100
Bahrain,GDP per capita (current US$/inhab),2017,23739.14392
Bahrain,"Agriculture, value added (% GDP) (%)",2017,0.290996
Bahrain,Human Development Index (HDI) [highest = 1] (-),2017,0.839
Bahrain,Agricultural water withdrawal as % of total water withdrawal (%),2017,33.31031308
Bahrain,Total population with access to safe drinking-water (JMP) (%),2017,100
Bahrain,Urban population with access to safe drinking-water (JMP) (%),2017,100
Bahrain,GDP per capita (current US$/inhab),1972,2511.751558
Bahrain,"Agriculture, value added (% GDP) (%)",1972,0.829724
Bahrain,GDP per capita (current US$/inhab),1977,7071.441725
Bahrain,"Agriculture, value added (% GDP) (%)",1977,0.890666
Bahrain,GDP per capita (current US$/inhab),1982,11575.40336
Bahrain,"Agriculture, value added (% GDP) (%)",1982,0.815174
Bahrain,GDP per capita (current US$/inhab),1987,8464.643126
Bahrain,"Agriculture, value added (% GDP) (%)",1987,1.057403
Bangladesh,GDP per capita (current US$/inhab),1992,275.939671
Bangladesh,"Agriculture, value added (% GDP) (%)",1992,28.391444
Bangladesh,Human Development Index (HDI) [highest = 1] (-),1992,0.403
Bangladesh,Total population with access to safe drinking-water (JMP) (%),1992,69.7
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),1992,81.5
Bangladesh,GDP per capita (current US$/inhab),1997,332.400569
Bangladesh,"Agriculture, value added (% GDP) (%)",1997,24.73019
Bangladesh,Human Development Index (HDI) [highest = 1] (-),1997,0.444
Bangladesh,Total population with access to safe drinking-water (JMP) (%),1997,73.6
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),1997,82.6
Bangladesh,GDP per capita (current US$/inhab),2002,345.494326
Bangladesh,"Agriculture, value added (% GDP) (%)",2002,21.925396
Bangladesh,Human Development Index (HDI) [highest = 1] (-),2002,0.485
Bangladesh,Total population with access to safe drinking-water (JMP) (%),2002,77.5
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),2002,83.7
Bangladesh,GDP per capita (current US$/inhab),2007,542.519448
Bangladesh,"Agriculture, value added (% GDP) (%)",2007,17.806539
Bangladesh,Human Development Index (HDI) [highest = 1] (-),2007,0.521
Bangladesh,Total population with access to safe drinking-water (JMP) (%),2007,81.3
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),2007,84.8
Bangladesh,GDP per capita (current US$/inhab),2012,827.725854
Bangladesh,"Agriculture, value added (% GDP) (%)",2012,16.177573
Bangladesh,Human Development Index (HDI) [highest = 1] (-),2012,0.567
Bangladesh,Agricultural water withdrawal as % of total water withdrawal (%),2012,87.81711737
Bangladesh,Total population with access to safe drinking-water (JMP) (%),2012,84.8
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),2012,85.9
Bangladesh,GDP per capita (current US$/inhab),2017,1491.67341
Bangladesh,"Agriculture, value added (% GDP) (%)",2017,13.413465
Bangladesh,Human Development Index (HDI) [highest = 1] (-),2017,0.609
Bangladesh,Agricultural water withdrawal as % of total water withdrawal (%),2017,87.81711737
Bangladesh,Total population with access to safe drinking-water (JMP) (%),2017,86.9
Bangladesh,Urban population with access to safe drinking-water (JMP) (%),2017,86.5
Bangladesh,"Agriculture, value added (% GDP) (%)",1967,55.85
Bangladesh,GDP per capita (current US$/inhab),1972,91.891264
Bangladesh,"Agriculture, value added (% GDP) (%)",1972,42.976452
Bangladesh,GDP per capita (current US$/inhab),1977,132.791745
Bangladesh,"Agriculture, value added (% GDP) (%)",1977,37.828766
Bangladesh,GDP per capita (current US$/inhab),1982,179.555054
Bangladesh,"Agriculture, value added (% GDP) (%)",1982,33.252216
Bangladesh,GDP per capita (current US$/inhab),1987,233.61305
Bangladesh,"Agriculture, value added (% GDP) (%)",1987,33.573169
Barbados,GDP per capita (current US$/inhab),1992,7513.915046
Barbados,"Agriculture, value added (% GDP) (%)",1992,3.413657
Barbados,Human Development Index (HDI) [highest = 1] (-),1992,0.733
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),1992,73.06666667
Barbados,Total population with access to safe drinking-water (JMP) (%),1992,96.4
Barbados,Urban population with access to safe drinking-water (JMP) (%),1992,96.4
Barbados,GDP per capita (current US$/inhab),1997,9698.0154
Barbados,"Agriculture, value added (% GDP) (%)",1997,2.593829
Barbados,Human Development Index (HDI) [highest = 1] (-),1997,0.757
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),1997,67.65432099
Barbados,Total population with access to safe drinking-water (JMP) (%),1997,97.2
Barbados,Urban population with access to safe drinking-water (JMP) (%),1997,97.2
Barbados,GDP per capita (current US$/inhab),2002,11789.8227
Barbados,"Agriculture, value added (% GDP) (%)",2002,1.833987
Barbados,Human Development Index (HDI) [highest = 1] (-),2002,0.774
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),2002,67.65432099
Barbados,Total population with access to safe drinking-water (JMP) (%),2002,97.9
Barbados,Urban population with access to safe drinking-water (JMP) (%),2002,97.9
Barbados,GDP per capita (current US$/inhab),2007,16925.58392
Barbados,"Agriculture, value added (% GDP) (%)",2007,1.309371
Barbados,Human Development Index (HDI) [highest = 1] (-),2007,0.796
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),2007,67.65432099
Barbados,Total population with access to safe drinking-water (JMP) (%),2007,98.7
Barbados,Urban population with access to safe drinking-water (JMP) (%),2007,98.7
Barbados,GDP per capita (current US$/inhab),2012,16371.95161
Barbados,"Agriculture, value added (% GDP) (%)",2012,1.330775
Barbados,Human Development Index (HDI) [highest = 1] (-),2012,0.811
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),2012,67.65432099
Barbados,Total population with access to safe drinking-water (JMP) (%),2012,99.4
Barbados,Urban population with access to safe drinking-water (JMP) (%),2012,99.4
Barbados,GDP per capita (current US$/inhab),2017,17423.25113
Barbados,"Agriculture, value added (% GDP) (%)",2017,1.298674
Barbados,Human Development Index (HDI) [highest = 1] (-),2017,0.813
Barbados,Agricultural water withdrawal as % of total water withdrawal (%),2017,67.65432099
Barbados,Total population with access to safe drinking-water (JMP) (%),2017,99.7
Barbados,Urban population with access to safe drinking-water (JMP) (%),2017,99.7
Barbados,GDP per capita (current US$/inhab),1972,1160.948086
Barbados,"Agriculture, value added (% GDP) (%)",1972,6.329247
Barbados,GDP per capita (current US$/inhab),1977,2385.360146
